dept,fullDept,year,idSupplier,supplier,idCategory,fullCategory,1005 EDA,1006 EDA,1097 Informatik EDA,1112 BRZ
EDA,Eidgenössisches Departement für auswärtige Angelegenheiten,2011,482207235,AirPlus International AG,6.2,"DL im Zusammenhang mit Personentransporten, Hotels, usw.",4427821.76,4737218.04,,
EDA,Eidgenössisches Departement für auswärtige Angelegenheiten,2011,480683648,Schweizerische Bundesbahnen SBB,6.2,"DL im Zusammenhang mit Personentransporten, Hotels, usw.",549173.5,257620,,
EDI,Eidgenössisches Departement des Innern,2011,482207235,AirPlus International AG,6.2,"DL im Zusammenhang mit Personentransporten, Hotels, usw.",,3227.3,6940.75,24892.06,,265669.2,44577.18,9894.67,228716.83,11299.7
EDI,Eidgenössisches Departement des Innern,2011,482207235,AirPlus International AG,18.3,Beratungs-DL für Management und Organisation sowie Coaching,,,,,,,,,2063.55,
EDI,Eidgenössisches Departement des Innern,2011,482207235,AirPlus International AG,22,"Keiner Kategorie zuordenbar, inkl Wartung und Reparatur",53117.9,,1032,4714.9,43715.7,-8771.85,1220.08,28662.88,3445.6,
EDI,Eidgenössisches Departement des Innern,2011,480683648,Schweizerische Bundesbahnen SBB,6.2,"DL im Zusammenhang mit Personentransporten, Hotels, usw.",,7454.85,14113.9,118897.2,,263852.3,397663.86,159585.3,110397,71139.5
EDI,Eidgenössisches Departement des Innern,2011,480683648,Schweizerische Bundesbahnen SBB,9.1,"Bundespublikationen, Drucksachen",,,,,,,,,,60
EDI,Eidgenössisches Departement des Innern,2011,480683648,Schweizerische Bundesbahnen SBB,15.3,Telekommunikation,,,,,1504.4,,,,,
EDI,Eidgenössisches Departement des Innern,2011,480683648,Schweizerische Bundesbahnen SBB,18.1,Allg. Beratungs-DL im Fachbereich eines Amtes und Honorare,,,,,,1351.1,55635,,,
EDI,Eidgenössisches Departement des Innern,2011,480683648,Schweizerische Bundesbahnen SBB,18.3,Beratungs-DL für Management und Organisation sowie Coaching,,,,,,4400.8,,,375,43.2
EDI,Eidgenössisches Departement des Innern,2011,480683648,Schweizerische Bundesbahnen SBB,22,"Keiner Kategorie zuordenbar, inkl Wartung und Reparatur",32844.85,,800,948.2,259596.8,39132.75,,62056.45,521.35,
